|   交易所   |      品种      |      合约      |开仓日期 |    投/保    |买/卖| 持仓量|    开仓价     |  昨结算  |     结算价     |  浮动盈亏  |  盯市盈亏 |   保证金   |       期权市值       |
|  Exchange  |     Product    |   Instrument   |Open Date|     S/H     | B/S |Positon|Pos. Open Price|Prev. Sttl|Settlement Price| Accum. P/L |  MTM P/L  |   Margin   | Market Value(Options)|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|   大商所   |   黄大豆2号    |     b1905      | 20180828|投           |   卖|      2|       3244.000|  3226.000|        3229.000|      300.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180828|投           |   卖|      1|       3244.000|  3226.000|        3229.000|      150.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180828|投           |   卖|      6|       3244.000|  3226.000|        3229.000|      900.00|    -180.00|    15499.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3246.000|  3226.000|        3229.000|      170.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3246.000|  3226.000|        3229.000|      170.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3247.000|  3226.000|        3229.000|      180.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3247.000|  3226.000|        3229.000|      180.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3239.000|  3226.000|        3229.000|      100.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      2|       3241.000|  3226.000|        3229.000|      240.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3241.000|  3226.000|        3229.000|      120.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|     17|       3241.000|  3226.000|        3229.000|     2040.00|    -510.00|    43914.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3241.000|  3226.000|        3229.000|      120.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      2|       3241.000|  3226.000|        3229.000|      240.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3241.000|  3226.000|        3229.000|      120.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3242.000|  3226.000|        3229.000|      130.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      3|       3242.000|  3226.000|        3229.000|      390.00|     -90.00|     7749.60|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3242.000|  3226.000|        3229.000|      130.00|     -30.00|     2583.20|                  0.00|
